event_id,match,start_date,market_type,market_name,market_type_id,sport_market_id,market_id,market_sv,odd_id,selection,line,price,odd_status,is_main_bet
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532248,DET Lions (-3.5),-3.5,1.5715,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532249,NY Jets (+3.5),-3.5,2.25,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588186,DET Lions (-4),-4,1.625,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532250,DET Lions (-4.5),-4.5,1.6897,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532252,DET Lions (-5.5),-5.5,1.7408,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588188,DET Lions (-5),-5,1.7143,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532254,DET Lions (-6.5),-6.5,1.8,0,True
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425588187,NY Jets (+4),-4,2.2,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532256,DET Lions (-7.5),-7.5,2.0,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532251,NY Jets (+4.5),-4.5,2.05,0,False
16551449,DET Lions vs. NY Jets,2026-09-27T17:00:00Z,spread,Handicap (inclus prolongations),223,70799,1708545921,-11.5,4425532258,DET Lions (-8.5),-8.5,2.1,0,False
